business_persona,industry,location,years_in_operation,monthly_revenue_avg,monthly_expenses_avg,profit_margin,revenue_growth_rate,cash_flow_variability,num_transactions_per_month,avg_transaction_value,total_debt,debt_to_income_ratio,late_payment_count,missed_payments,repayment_history_score,revenue_volatility,expense_spikes,declining_revenue_trend,cash_flow_gaps,stress_index,payment_stress,liquidity_risk,industry_risk,default_risk
stable,agriculture,rural,11,132093.69504999823,70083.6360254742,0.469439960787325,0.14842359363447788,0.10639770768020468,644,205.11443330745067,62327.77889410179,0.4718452222152644,1,0,96,14054.466352327812,0,0,2,0.05020325002356092,0.5,0.21279541536040936,0.8,0
stable,manufacturing,rural,8,128459.0788573903,116669.70818115347,0.09177530137301446,0.11495147102285269,0.20676431925129296,768,167.26442559556028,42514.20610473035,0.3309552464713512,1,0,96,26560.753991596466,0,0,0,0.06842973623929281,0.5,0.0,0.6,0
growth,retail,urban,4,70112.21319019374,38884.49691363226,0.44539624204772854,0.23356054560956485,0.3722328246456683,553,126.78519564230332,56788.380437885695,0.8099641682089764,2,0,92,26098.0671579451,0,0,2,0.30149525019420653,1.0,0.7444656492913366,0.4,1
growth,manufacturing,urban,9,94784.5942108367,50016.21617255162,0.4723170301146547,0.1519922034104806,0.3116202486076054,424,223.54857125197336,117566.0939000616,1.2403502370707022,0,0,100,29536.79881215193,0,0,1,0.38651824923647454,0.0,0.3116202486076054,0.6,0
seasonal,retail,rural,3,92842.05701444528,47979.273585641364,0.48321617240582815,-0.29063833933585415,0.5874384557340344,394,235.63973861534336,69420.28032121013,0.7477244963498497,2,0,92,54538.994599736914,0,1,2,0.43924212345026437,1.0,1.1748769114680688,0.4,0
stable,services,urban,15,158007.7139443005,115839.7743385087,0.2668726643349608,0.14694564653739717,0.2232968252041304,666,237.24881973618696,27957.867647509418,0.17693989077878108,1,0,96,35282.62088152471,0,0,2,0.03951011586286741,0.5,0.4465936504082608,0.3,0
distressed,services,urban,5,40507.6015056731,33258.530233998856,0.17895582562840726,-0.08135469437882617,0.6593148008030967,111,364.93334689795586,147721.2020134185,3.646752622288192,6,1,64,26707.261217724077,0,1,8,2.4043579787421097,4.5,5.274518406424773,0.3,1
growth,manufacturing,rural,2,106966.2575030415,78669.4039120238,0.2645399984215873,0.34079754464855816,0.4237599845088721,590,181.2987415305788,106502.5120902316,0.9956645635396123,4,1,72,45328.01962246089,0,0,2,0.421922800021579,3.5,0.8475199690177442,0.6,1
stable,agriculture,urban,9,138488.690861238,108935.10692399484,0.2134007026382758,0.12972341475538984,0.149564928908828,634,218.43642091677916,22121.961482059807,0.15973839700907727,2,1,80,20713.051203337716,0,0,1,0.023891261992672785,2.5,0.149564928908828,0.8,1
growth,services,urban,6,55108.773217394475,38582.619566985995,0.2998824449460287,0.26991871040315385,0.217688526940766,615,89.6077613290967,59975.0586917159,1.0883032807702828,1,0,96,11996.54766320734,0,0,2,0.23691113805568573,0.5,0.435377053881532,0.3,1
seasonal,agriculture,rural,4,86973.70259512316,56698.30182206553,0.3480983316761227,0.04291613130261111,0.5031447579093187,248,350.70041369001274,57276.66482209325,0.6585515289457724,4,2,60,43760.362536700326,1,0,2,0.3313467496022323,5.0,1.0062895158186373,0.8,1
stable,retail,urban,14,117117.35187018238,67610.43252848226,0.4227120793900429,0.062045697204087355,0.15665496403264073,699,167.5498596139948,24230.001207698686,0.2068865186992633,4,0,84,18347.014544821548,0,0,0,0.032409800145671346,2.0,0.0,0.4,0
growth,services,urban,4,113713.25955572104,89484.45263540455,0.21306932027961126,0.17228723320623673,0.40734677424081966,498,228.3398786259459,67555.66427060937,0.5940878357946127,2,0,92,46320.72946843203,1,0,2,0.24199976352664523,1.0,0.8146935484816393,0.3,1
stable,retail,urban,14,76037.93015908223,63785.62486068775,0.16113412441344607,0.06710070041326793,0.21707656279102527,588,129.3162077535412,12855.25289595476,0.16906368793916052,1,0,96,16506.052520677607,0,0,0,0.036699764270607484,0.5,0.0,0.4,0
stable,manufacturing,rural,14,136111.23636136737,117671.51307967423,0.1354753933226846,0.1256674122798347,0.12287589944274818,473,287.76159907265827,41590.20904095836,0.3055604383060542,1,0,96,16724.790592167505,1,0,1,0.03754601369097678,0.5,0.12287589944274818,0.6,0
growth,agriculture,urban,3,97898.00367154797,61846.8742727701,0.3682519361654295,0.5433375567003091,0.34409027372696493,461,212.36009473220818,95862.58582384013,0.9792087910746704,1,0,96,33685.75088066636,0,0,4,0.33693622095673376,0.5,1.3763610949078597,0.8,1
distressed,agriculture,rural,7,72075.04606109581,65064.38124708278,0.09726896057853784,-0.1604094621617281,0.5703874641592361,212,339.97663236365946,93794.72789067583,1.3013481505258964,6,1,64,41110.70275194858,0,1,2,0.7422726715667779,4.5,1.1407749283184723,0.8,1
distressed,manufacturing,urban,6,31045.075915636553,21696.994671768392,0.3011131707092972,-0.09559413868928182,0.6799622003845691,200,155.22537957818275,77938.21913466183,2.5104856997758698,9,3,28,21109.478130702224,0,1,4,1.7070353804535952,9.0,2.7198488015382765,0.6,1
growth,services,peri-urban,9,86293.21173216395,44617.58397296821,0.48295372165018213,0.27400068761414204,0.26364627301826427,636,135.68115052227037,91513.64932186271,1.0604965035477172,0,1,88,22750.883659960982,0,0,4,0.2795959507092561,1.5,1.054585092073057,0.3,0
seasonal,agriculture,rural,7,60041.48537136691,51920.27920358459,0.13525991433341894,-0.0966379805791018,0.4765504008232877,255,235.45680537790943,103472.16769201506,1.7233445683767135,4,2,60,28612.793919750464,0,1,2,0.8212605448165585,5.0,0.9531008016465754,0.8,1
stable,retail,urban,17,133061.2574505296,116435.47897845783,0.12494830419179691,0.1163723320693131,0.1322626995948411,756,176.00695429964233,77927.4133587592,0.5856506608449237,0,0,100,17599.04112189121,0,0,0,0.07745973742285231,0.0,0.0,0.4,0
distressed,manufacturing,rural,6,48279.02069949066,38745.98122669679,0.19745718398332054,-0.1934387637347107,0.7468440357838826,343,140.7551623891856,92678.24526685575,1.9196380523897723,1,2,72,36056.898662901214,1,1,5,1.4336702302910898,3.5,3.734220178919413,0.6,1
growth,manufacturing,peri-urban,4,77742.34478525018,65200.80145903473,0.16132190713901548,0.14523445248742048,0.3964447095255189,500,155.48468957050036,103035.91524914166,1.3253512681378545,4,2,60,30820.54129622125,0,0,3,0.5254284985161899,5.0,1.1893341285765566,0.6,1
distressed,services,peri-urban,3,48386.455365764574,46427.12622512297,0.040493339010484936,-0.21620048378200163,0.8829163691466981,334,144.8696268436065,153120.88249063346,3.1645401865699143,10,2,36,42721.19348741963,1,1,6,2.7940243315451236,8.0,5.297498214880189,0.3,1
distressed,agriculture,urban,4,49093.26963275616,43714.11677421669,0.10957006731835957,0.04691146500446827,0.6930133454016149,170,288.7839390162127,100817.37867500397,2.0535885963426708,10,3,24,34022.29102489985,1,0,3,1.4231643032300407,9.5,2.0790400362048445,0.8,1
seasonal,manufacturing,urban,5,111923.148850825,81141.98548391195,0.2750205268790216,0.09095921715138841,0.5778356706672186,378,296.09298637784394,82305.75438874555,0.7353774016709044,3,1,76,64673.18777940341,0,0,5,0.42492729408802365,3.0,2.889178353336093,0.6,1
stable,agriculture,urban,14,91859.43934730225,71039.61750059566,0.22664869277060345,0.08662737828136749,0.20370274017540652,407,225.6988681751898,31721.037764042514,0.34532148235862387,0,0,100,18712.019506022025,0,0,2,0.07034293219788498,0.0,0.40740548035081303,0.8,0
growth,retail,urban,3,91614.29732147005,77040.7867909596,0.1590746308883724,0.4133630510311279,0.4330097392778849,357,256.62268157274525,69579.57563976904,0.7594838106504026,2,1,80,39669.88299729637,0,0,2,0.3288638868355053,2.5,0.8660194785557698,0.4,1
distressed,manufacturing,urban,4,67315.97857836176,38255.43987423775,0.43170342789112043,-0.15644065724947667,0.8315911767792947,351,191.7834147531674,57839.158089246914,0.8592188557716206,4,3,48,55979.37384202965,1,1,5,0.7145188193820811,6.5,4.157955883896474,0.6,1
distressed,retail,peri-urban,4,56406.66467349855,49460.65913379294,0.12314157520058151,-0.1258041580254493,0.5721907356421306,199,283.4505762487364,144509.16641216568,2.5619165261522756,8,4,20,32275.370954648115,1,1,4,1.4659049017528023,10.0,2.2887629425685225,0.4,1
growth,services,peri-urban,3,59634.23929077834,48462.039468528914,0.1873453900832615,0.03766377442288629,0.20732733505648246,251,237.58661072023244,118262.84878686076,1.9831367045734842,3,0,88,12363.807910277652,0,0,2,0.41115844801191526,1.5,0.4146546701129649,0.3,1
stable,agriculture,urban,7,119880.26394018182,65700.67108692757,0.4519475606117194,0.037116917856132456,0.1397835204806308,785,152.71371202570933,57316.3322022213,0.47811316323778835,3,1,76,16757.285329705832,0,0,2,0.06683234114550857,3.0,0.2795670409612616,0.8,1
stable,services,urban,11,100306.0589371446,62107.00580767812,0.3808249824011467,0.09466322549231279,0.2472232581962152,750,133.7414119161928,54153.940264885394,0.539887030142618,2,0,92,24797.990707262477,0,0,1,0.13347263064973627,1.0,0.2472232581962152,0.3,0
stable,agriculture,rural,9,115041.41489489854,88034.1618345578,0.23476113437073487,0.10757704800359282,0.20162905894247773,724,158.89698189903112,17329.284407156007,0.15063518145172314,0,0,100,23195.692224669532,1,0,0,0.030372429879740315,0.0,0.0,0.8,0
distressed,services,urban,2,19290.53455427699,15803.35543046605,0.18077151330354305,-0.09846790195644692,0.7030799054369723,165,116.91233063198176,83633.21568280226,4.335453506873378,3,1,76,13562.787210249713,0,1,11,3.0481702416389247,3.0,7.733878959806695,0.3,1
distressed,retail,peri-urban,7,18810.07317590002,16997.804377755736,0.09634565379927451,0.09796047681098446,0.6795706969714912,134,140.3736804171643,148441.3042717026,7.891585688347543,5,3,44,12782.774538231128,1,0,1,5.362890386440585,7.0,0.6795706969714912,0.4,1
stable,retail,urban,14,118102.00338190112,77168.18301311618,0.3465971719075678,0.10959483833868637,0.10598548189605071,599,197.16528110501022,62058.70941896345,0.5254670339358004,1,0,96,12517.0977413198,1,0,1,0.05569187681217424,0.5,0.10598548189605071,0.4,0
seasonal,services,peri-urban,2,45229.61007221417,33820.780363591926,0.25224249535662063,0.07930087100478461,0.6447967671474953,496,91.18872998430277,109256.90889253875,2.415605810399377,1,1,84,29163.90635390549,0,0,3,1.557574817248224,2.0,1.9343903014424861,0.3,1
stable,agriculture,peri-urban,10,97420.15167520966,60118.2879815839,0.3828967934476939,0.1255722702809862,0.16900736961677087,444,219.414756025247,66152.0199117472,0.6790383588427606,2,1,80,16464.723582294042,0,0,0,0.11476248689690395,2.5,0.0,0.8,0
stable,services,urban,13,84191.1469837224,75940.73720715138,0.09799616791259727,0.09758558861673737,0.11736299968829696,355,237.15816051752788,24863.56215566779,0.295322763098535,2,0,92,9880.925557207975,0,0,0,0.03465996535348036,1.0,0.0,0.3,0
stable,services,urban,8,125597.26212107221,112554.77268613495,0.10384374002010228,0.1151532149389827,0.1823163629468773,378,332.26788920918574,36144.561027374446,0.2877814405900991,0,0,100,22898.436025999486,0,0,0,0.05246726557199971,0.0,0.0,0.3,0
distressed,services,urban,3,94245.22623011388,57236.157004553424,0.3926890592335919,-0.13718118223641695,0.5656809988828535,373,252.66816683676643,147717.3336729331,1.5673720524820964,2,2,68,53312.73371379133,1,1,5,0.8866325882691406,4.0,2.8284049944142673,0.3,1
distressed,services,urban,2,62490.56683312782,47183.720581254114,0.2449465099708323,-0.2666920400554062,0.481816854332281,346,180.60857466221913,134508.6448203234,2.1524631898364692,5,4,32,30109.00833697882,1,1,7,1.037093043193035,8.5,3.372717980325967,0.3,1
stable,agriculture,rural,5,94427.21815972019,53884.553807002485,0.42935358197401585,0.1336226155325531,0.0995480997257185,739,127.77702051382975,58201.6081462071,0.6163647439847397,0,0,100,9400.050130186002,1,0,1,0.061357939001609824,0.0,0.0995480997257185,0.8,0
growth,retail,peri-urban,2,99996.81753484199,61186.27237738349,0.3881178032884467,0.27389113456828146,0.2848604256509831,674,148.3632307638605,71462.36508129173,0.7146463941854152,3,0,88,28485.136006718778,0,0,2,0.2035744760375976,1.5,0.5697208513019661,0.4,0
stable,retail,peri-urban,5,115491.86754978326,101591.2192354799,0.12036040813273213,0.08959476440603607,0.21402108492036837,708,163.12410670873342,34395.14288318955,0.29781441423452065,1,0,96,24717.694792484097,0,0,0,0.06373856403939611,0.5,0.0,0.4,0
stable,retail,urban,14,95662.3801073947,58497.75798543633,0.3884977781259024,0.08678335194883398,0.058439293518560455,515,185.75219438329069,12368.56643992069,0.12929394424469898,2,0,92,5590.441909780137,0,0,0,0.007555846757888353,1.0,0.0,0.4,0
stable,agriculture,urban,9,120213.60475140499,80387.03402378221,0.33129836518904743,0.12102903828752254,0.204077679862185,460,261.33392337261955,19845.125092219107,0.16508218960123286,0,0,100,24532.91354553647,0,0,1,0.03368959024038892,0.0,0.204077679862185,0.8,0
stable,retail,urban,7,123696.86946297178,65868.70110718929,0.4674990450998693,0.11804234736122246,0.2380491833773713,558,221.67897753220748,47917.514553494904,0.387378555023487,3,0,88,29445.938761997728,1,0,1,0.09221514868124718,1.5,0.2380491833773713,0.4,1
distressed,retail,peri-urban,6,36205.704124077296,20104.98341767237,0.4447012175547698,-0.16411595193494402,0.5578518408869084,131,276.37942079448317,163035.63466211877,4.503037259084759,5,2,56,20197.418696223252,1,1,10,2.512027624562771,5.5,5.578518408869084,0.4,1
growth,services,urban,9,114078.18350503004,84804.62285745387,0.25660963164166634,0.27312670647536025,0.39279434146004777,461,247.45809870939271,62370.40985112792,0.5467338971818203,1,0,96,44809.26496481676,1,0,3,0.21475398109741858,0.5,1.1783830243801434,0.3,1
stable,services,rural,17,85873.6013005286,74639.35673120322,0.13082302825532272,0.04990813424713138,0.12842138488635996,346,248.1895991344757,17837.967293367252,0.20772352647631945,1,0,96,11028.006804193003,1,0,2,0.0266761429435674,0.5,0.2568427697727199,0.3,0
stable,agriculture,urban,7,79222.78756658123,71283.78786580527,0.10021106230456471,0.10156793615459797,0.24738641924602894,631,125.55116888523175,65193.793957360635,0.8229171928918784,2,0,92,19598.641738785354,1,0,1,0.20357853768551548,1.0,0.24738641924602894,0.8,0
stable,manufacturing,urban,18,110558.56678696036,76169.28382812542,0.3110503686711225,0.09383227752128041,0.052081541718165016,459,240.86833722649317,38580.607465009576,0.34896081403942275,0,0,100,5758.06060841561,0,0,1,0.01817441719439902,0.0,0.052081541718165016,0.6,0
stable,manufacturing,peri-urban,7,140946.42591230612,91897.31279083101,0.34799827525951194,0.13661008164205787,0.203414873859743,738,190.98431695434434,20687.427969954762,0.14677511569414353,0,0,100,28670.59944793336,0,0,2,0.02985624164467339,0.0,0.406829747719486,0.6,0
growth,manufacturing,rural,8,102450.1928339183,67940.87696940992,0.3368399307988745,0.20368535371990298,0.4094581460074793,693,147.83577609512022,126516.36719047028,1.2349060913488525,3,2,64,41949.066015884935,0,0,2,0.5056423586570441,4.5,0.8189162920149586,0.6,1
stable,retail,urban,10,97110.83033756235,86309.48299506829,0.111227010467813,0.1323875694256471,0.21259026266394604,355,273.55163475369676,39467.10339134832,0.4064129948653368,1,0,96,20644.81692897628,0,0,2,0.0863994453284629,0.5,0.4251805253278921,0.4,0
distressed,manufacturing,urban,4,34903.526695947454,33023.55885034289,0.05386183069640477,-0.16926357616335838,0.7043746867945015,190,183.70277208393398,113425.70112161776,3.249691703354071,8,4,20,24585.16068448151,1,1,6,2.2890005757287137,10.0,4.226248120767009,0.6,1
stable,services,urban,12,101887.36301337334,79607.33235307204,0.21867315044140373,0.13788530404321772,0.16057141623092586,345,295.3256898938358,55254.492188297365,0.5423095716104153,1,0,96,16360.198175091811,0,0,1,0.08707941594907108,0.5,0.16057141623092586,0.3,0
stable,services,peri-urban,15,130230.45438738438,67391.82960469117,0.4825186633824759,0.08408200859896364,0.226061234915597,574,226.88232471669752,46524.71173615431,0.35724909319414333,1,0,96,29440.05734243144,0,0,1,0.08076017117994523,0.5,0.226061234915597,0.3,0
seasonal,retail,urban,3,77788.80131911756,65100.918273534175,0.16310680754075557,0.27907376609371376,0.35208547513728394,443,175.59548830500577,76686.23593643011,0.9858261682402801,1,1,84,27388.307072801286,0,0,3,0.34709507484764707,2.0,1.0562564254118518,0.4,1
stable,services,urban,14,71869.6747060726,39015.84607115271,0.45713061551040973,0.1385795228129455,0.10419669822658324,634,113.35910836919969,46859.804534686606,0.6520108060364882,2,0,92,7488.58280699135,1,0,2,0.06793737319705526,1.0,0.20839339645316649,0.3,1
stable,retail,urban,9,128163.91088011437,73079.70428504306,0.42979498843943326,0.05013624428776137,0.2496542030941586,756,169.52898264565394,71843.42122775287,0.5605589025365794,2,0,92,31996.659036205714,0,0,2,0.13994588610010583,1.0,0.4993084061883172,0.4,0
stable,retail,urban,12,117731.79343488267,72161.90333934032,0.38706528428743425,0.07565198236604423,0.1645160149856585,375,313.9514491596871,34073.011387773855,0.28941214937509296,3,1,76,19368.765493021605,0,0,1,0.04761293350362443,3.0,0.1645160149856585,0.4,0
stable,manufacturing,urban,12,124222.15970665,62353.148387709574,0.49805132566559607,0.16065258419753853,0.17678724066201773,695,178.73692044122302,25652.371424749548,0.2065039883811994,0,0,100,21960.892843615136,0,0,2,0.03650727029161361,0.0,0.35357448132403546,0.6,0
stable,agriculture,urban,12,124281.06355884223,90123.57711767091,0.2748406351141265,0.04520568502195238,0.13615403075362698,444,279.9123053127077,55474.45150332366,0.4463628642593542,2,1,80,16921.367749884073,1,0,3,0.06077410314764513,2.5,0.4084620922608809,0.8,1
stable,services,urban,15,108028.14859712678,85467.47198650369,0.20884072256722114,0.1104110943029873,0.15638482972826784,329,328.35303524962546,12529.702265479122,0.11598553180992285,1,0,96,16893.963624221687,1,0,0,0.018138377643037377,0.5,0.0,0.3,0
distressed,services,peri-urban,7,55991.6786216827,39674.539399518,0.2914207900858667,-0.28768975146732334,0.5634969593027592,288,194.4155507697316,158343.08696463946,2.827975350310739,9,1,52,31551.14064957551,0,1,2,1.5935555108832566,6.0,1.1269939186055185,0.3,1
distressed,retail,rural,2,70879.24861975871,65833.1120565524,0.07119342630558896,0.10324832522745195,0.4841015748396689,224,316.42521705249425,184646.93149779507,2.6050915478570946,4,3,48,34312.755880277626,1,0,3,1.2611289209191303,6.5,1.4523047245190068,0.4,1
growth,retail,peri-urban,9,94823.83531522017,74547.88906153679,0.21382752750171555,0.16614749767417503,0.2813913138052091,458,207.0389417362886,91090.45323599027,0.9606282316379723,2,0,92,26682.60359939859,0,0,3,0.27031244017898376,1.0,0.8441739414156273,0.4,1
growth,services,rural,2,90495.6303210728,61159.25573140008,0.32417448760331413,0.22572445731892346,0.22498761889872146,479,188.9261593341812,62295.34963937597,0.6883796424021359,3,2,64,20360.39638667711,1,0,5,0.15487689664240992,4.5,1.1249380944936074,0.3,1
growth,manufacturing,urban,9,108779.85840968521,89860.68344953291,0.17392167297092045,0.23621959061452485,0.39721548947086865,511,212.87643524400238,89789.53864964242,0.8254243015419113,3,0,88,43209.0447027749,0,0,5,0.3278713179581202,1.5,1.9860774473543432,0.6,1
stable,services,urban,9,111293.98465000256,85199.92513961793,0.2344606457612714,0.06075932585640388,0.06000338570208315,729,152.66664561042876,42853.8768551001,0.3850511506966618,0,1,88,6678.015887275825,0,0,2,0.02310437271028274,1.5,0.1200067714041663,0.3,0
stable,services,peri-urban,19,122673.92973778796,94205.88825180448,0.23206268476792993,0.041868856701539274,0.1549550291687432,304,403.5326636111446,26360.486255475545,0.21488254523043598,3,0,88,19008.94236076329,0,0,2,0.03329713106403599,1.5,0.3099100583374864,0.3,0
stable,services,rural,12,107513.10066317469,87991.04879438048,0.18157835415754955,0.13138258023861155,0.18222188716267612,345,311.63217583528893,24363.14124782155,0.2266062563310147,2,0,92,19591.240097554455,1,0,2,0.041292619671506624,1.0,0.36444377432535224,0.3,1
growth,agriculture,urban,9,120673.71026446599,60354.07206130311,0.4998573265955577,0.08408791825533865,0.3209916594524951,322,374.76307535548443,92151.83652888991,0.7636446772617819,3,0,88,38735.25451008053,0,0,1,0.2451235721863244,1.5,0.3209916594524951,0.8,1
stable,retail,peri-urban,12,128569.8543517996,109917.9341512652,0.14507226670334425,0.03273450624378363,0.13754648319343338,335,383.79061000537195,10932.56437390533,0.0850320973685719,1,0,96,17684.33131078198,0,0,2,0.011695865951608665,0.5,0.27509296638686676,0.4,0
stable,retail,urban,9,104573.34534357704,60132.600889995854,0.4249720070403271,0.08656607079292769,0.05406485054843804,765,136.69718345565624,26993.85204725563,0.25813319788677497,1,0,96,5653.742287350692,1,0,0,0.013955932765338871,0.5,0.0,0.4,0
stable,agriculture,rural,12,95397.15701357763,84996.17715400804,0.10902819523321063,0.07539534893732647,0.07792412023634453,464,205.5973211499518,39739.68314246528,0.41657093760990416,1,1,84,7433.739533331461,0,0,0,0.032460923829280945,2.0,0.0,0.8,1
stable,manufacturing,rural,5,105882.39913749593,62304.00978934619,0.4115734976080402,0.07853790216276467,0.104646000643494,373,283.86702181634297,30989.887598614285,0.2926821440678888,1,0,96,11080.169608277087,0,0,0,0.030628015836467494,0.5,0.0,0.6,0
stable,agriculture,peri-urban,19,153499.85531228723,97437.7282485092,0.3652259277360401,0.120280703672099,0.061608570309797696,657,233.63752711154828,63308.87793306373,0.41243607561886764,0,0,100,9456.906628550822,0,0,5,0.025409596963062046,0.0,0.30804285154898847,0.8,0
stable,services,urban,17,196468.30993756314,100678.5828760088,0.4875581567938154,0.12452090675695011,0.08279902234014433,395,497.3881264242105,13876.042691170613,0.07062738359983024,3,0,88,16267.38398365069,0,0,0,0.005847878312508287,1.5,0.0,0.3,0
stable,manufacturing,urban,13,105849.53591999026,96100.54726346207,0.0921023278165081,0.18697009888827476,0.14454776771940125,477,221.90678389935064,41025.1314012085,0.3875797002286212,2,0,92,15300.314131369172,0,0,0,0.05602378048140191,1.0,0.0,0.6,0
stable,agriculture,rural,19,86012.84667804347,67104.8933646999,0.219827084483302,0.11696646479793259,0.1351505227310981,666,129.1484184355007,49533.72989949871,0.5758875774093314,0,0,100,11624.681190127369,0,0,0,0.07783150712121685,0.0,0.0,0.8,0
stable,retail,urban,12,129163.53684353383,110447.49016621007,0.14490193699167597,0.12116597294056643,0.0731292453866021,485,266.31657081141,47737.54537619203,0.36958995195385796,2,0,92,9445.631980832208,0,0,0,0.027027834288856162,1.0,0.0,0.4,0
stable,retail,urban,19,116804.24988897654,91407.59409474021,0.217429210138981,0.07792946150660529,0.08851074609132042,336,347.63169609814446,19911.657246826693,0.17047031478523167,2,0,92,10338.431304310345,0,0,0,0.015088454748063106,1.0,0.0,0.4,0
stable,retail,urban,19,90165.88340176914,74039.54752857769,0.17885185909324805,0.017386715783521536,0.06273051775668122,538,167.5945788136973,26325.450007556057,0.2919668616815163,1,0,96,5656.152549781527,1,0,1,0.018315232401074848,0.5,0.06273051775668122,0.4,1
distressed,services,rural,5,67499.80635163424,45367.09239876629,0.32789299924165033,-0.28017871029000874,0.6983725674390431,309,218.44597524800724,131477.16290027165,1.9478154087635906,4,0,84,47140.01306342903,1,1,5,1.3603008479155578,2.0,3.4918628371952156,0.3,1
stable,retail,peri-urban,12,137884.337085549,118982.21021293133,0.13708683141356384,0.14467574340919107,0.20211443400447787,689,200.12240505885194,28104.379480745054,0.20382575769507427,1,0,96,27868.414748128373,0,0,0,0.04119612765207379,0.5,0.0,0.4,0
stable,services,rural,16,104707.14707205162,88023.7736766536,0.1593336640517746,0.14272332040167163,0.23914448369742752,306,342.1802191897112,37984.507145708536,0.36276900104603593,3,0,88,25040.136625976396,0,0,1,0.08675420545658581,1.5,0.23914448369742752,0.3,0
stable,services,urban,19,136041.9699952459,100531.51479404842,0.2610257349436973,0.13949575093405125,0.21523490564399916,329,413.5014285569784,21168.16229707717,0.15560023350012436,0,1,88,29280.980575550515,0,0,2,0.033490601575583506,1.5,0.4304698112879983,0.3,1
stable,retail,rural,19,140063.6430844938,74050.27165747789,0.471309827256122,0.15023654010263843,0.16789329629019067,305,459.22505929342225,26037.518339413,0.18589776594419863,0,0,100,23515.74672786843,0,0,0,0.031210988697353857,0.0,0.0,0.4,0
stable,agriculture,urban,18,67886.68864024861,49488.32013181356,0.2710158482752543,0.10293461875576097,0.20495018336571075,716,94.81381095006789,38858.03315417624,0.572395471520143,1,0,96,13913.389284909867,0,0,0,0.11731255684575578,0.5,0.0,0.8,0
seasonal,agriculture,urban,2,73005.10201638754,54312.34937799763,0.2560472093333138,0.005256634199274114,0.4818784513265576,464,157.3385819318697,100496.90355450666,1.3765737020947935,5,0,80,35179.58549859418,1,0,2,0.6633412037023051,2.5,0.9637569026531152,0.8,1
distressed,manufacturing,urban,6,47098.271281056965,45169.91946108161,0.04094315497203695,-0.06370141741164398,0.8727925505282274,187,251.8624132676843,149124.79649954612,3.1662477718056814,4,3,48,41107.02031686407,1,1,7,2.7634774683585976,6.5,6.109547853697592,0.6,1
stable,agriculture,peri-urban,13,91643.71155563102,59922.074322324705,0.34614090475864395,0.07382628746848287,0.2104865217647387,317,289.0968818789622,44274.48789791444,0.4831153948957888,1,0,96,19289.766086955762,1,0,1,0.10168927908261279,0.5,0.2104865217647387,0.8,1
growth,retail,urban,8,67455.87603166714,56888.956548257236,0.1566493551792177,0.31350563971461776,0.2654224696724,428,157.60718698987648,102229.3419007337,1.5154994333294578,3,1,76,17904.305210240345,0,0,1,0.4022476023814274,3.0,0.2654224696724,0.4,1
stable,retail,rural,14,116098.81487870326,64625.01017155138,0.44336201675211107,0.1404990754990104,0.12651091949241877,630,184.2838331407988,32135.917149729125,0.276797977509967,1,0,96,14687.767822284859,0,0,0,0.035017966648427774,0.5,0.0,0.4,0
stable,retail,urban,14,139024.9208442656,73326.77898996416,0.47256377817251827,0.14044937586939915,0.08254527109460971,342,406.5056165037006,31224.664519357608,0.22459760688758226,0,0,100,11475.84977999656,0,0,0,0.01853947034773606,0.0,0.0,0.4,0
distressed,manufacturing,rural,3,79240.66129883591,67182.79472718974,0.15216766712954358,-0.28756644641607154,0.6616264931533422,317,249.9705403748767,226787.33391825468,2.8620070832446007,7,0,72,52427.72085030057,1,1,5,1.8935797098671507,3.5,3.308132465766711,0.6,1
stable,services,urban,9,117174.5376439956,70209.773751703,0.40081031968722447,0.060391192629941526,0.1162038988802592,463,253.07675517061685,35588.176434664,0.30371936728088,1,0,96,13616.13812372399,0,0,1,0.035293374643483685,0.5,0.1162038988802592,0.3,0
stable,retail,rural,14,96392.35551107701,86560.31619015307,0.10200019772101206,0.04765553348607532,0.16837935336582932,398,242.19184801778144,36753.52820805669,0.3812909023043132,1,1,84,16230.482490364282,0,0,1,0.06420151557427385,2.0,0.16837935336582932,0.4,0
growth,manufacturing,rural,5,104912.5952226277,55350.09331015751,0.4724170802113613,0.2914509287752402,0.27917938471469006,559,187.6790612211587,70888.1199009658,0.675687411511831,5,0,80,29289.43378307453,0,0,4,0.18863799580533455,2.5,1.1167175388587602,0.6,0
growth,manufacturing,urban,4,115713.15371988536,75942.19844541207,0.3437029758150878,0.40991609879513263,0.44837572762442385,257,450.24573431862007,76606.51778810039,0.6620381117046291,2,0,92,51882.969494870405,0,0,2,0.2968418200506627,1.0,0.8967514552488477,0.6,1
seasonal,agriculture,urban,14,115193.15441881807,102990.4751152187,0.10593233048582906,-0.03912902889146479,0.4520927191655394,241,477.9798938540169,53553.16658934609,0.4648988636480779,2,3,56,52077.98641045933,1,1,3,0.21017739140362887,5.5,1.356278157496618,0.8,1
distressed,retail,rural,7,84361.41964566146,65498.751233151816,0.2235935394607802,-0.11686858120008452,0.5862857637128438,150,562.4094643044098,130015.4665302843,1.5411721030345504,9,2,40,49459.899344856334,0,1,6,0.903567263440541,7.5,3.517714582277063,0.4,1
distressed,retail,urban,5,45893.12635681004,44510.73650927368,0.030121936709836476,-0.23978555811701963,0.624411457775566,312,147.09335370772448,168192.3077012604,3.6648692528288063,4,3,48,28656.193930334004,1,1,8,2.2883863527156842,6.5,4.995291662204528,0.4,1
